Cat logo de productos / servicios.,,,,,,,,
Fecha inicio de vigencia,Fecha fin de vigencia,Versi¢n,Revisi¢n,,,,,
01/01/2017,,1.0,0,,,,,
,,,,,,,,
c_ClaveProdServ,Descripci¢n,FechaInicioVigencia,FechaFinVigencia,Incluir IVA trasladado,Incluir IEPS trasladado,Complemento que debe incluir,,
50453217,Ma¡z  diamante y oro org nico congelado,01/10/2016,,Opcional,No,,,
50453218,Ma¡z  divinidad org nico congelado,01/10/2016,,Opcional,No,,,
50453219,Ma¡z  delicia doble org nico congelado,01/10/2016,,Opcional,No,,,
50453220,Ma¡z  gema doble org nico congelado,01/10/2016,,Opcional,No,,,
50453221,Ma¡z  earlivee org nico congelado,01/10/2016,,Opcional,No,,,
50453222,Ma¡z  temprano extra dulce org nico congelado,01/10/2016,,Opcional,No,,,
50453223,Ma¡z excel org nico congelado,01/10/2016,,Opcional,No,,,
50453224,Ma¡z  cruz dorada bantam org nico congelado,01/10/2016,,Opcional,No,,,
50453225,Ma¡z  miel y crema org nico congelado,01/10/2016,,Opcional,No,,,
50453226,Ma¡z  miel y perla org nico congelado,01/10/2016,,Opcional,No,,,
50453227,Ma¡z  miel dulce org nico congelado,01/10/2016,,Opcional,No,,,
50453228,Ma¡z  hudson org nico congelado,01/10/2016,,Opcional,No,,,
50453229,Ma¡z  dorado illini org nico congelado,01/10/2016,,Opcional,No,,,
50453230,Ma¡z  illini extra dulce org nico congelado,01/10/2016,,Opcional,No,,,
50453231,Ma¡z  incre¡ble org nico congelado,01/10/2016,,Opcional,No,,,
50453232,Ma¡z  lochief org nico congelado,01/10/2016,,Opcional,No,,,
50453233,Ma¡z jubileo org nico congelado,01/10/2016,,Opcional,No,,,
50453234,Ma¡z jupbileo super dulce org nico congelado,01/10/2016,,Opcional,No,,,
50453235,Ma¡z  confite korn org nico congelado,01/10/2016,,Opcional,No,,,
50453236,Ma¡z  beso y acuso org nico congelado,01/10/2016,,Opcional,No,,,
50453237,Ma¡z  lancelot org nico congelado,01/10/2016,,Opcional,No,,,
50453238,Ma¡z dulce maple org nico congelado,01/10/2016,,Opcional,No,,,
50453239,Ma¡z  medley org nico congelado,01/10/2016,,Opcional,No,,,
50453240,Ma¡z merlin org nico congelado,01/10/2016,,Opcional,No,,,
50453241,Ma¡z milagro org nico congelado,01/10/2016,,Opcional,No,,,
50453242,Ma¡z nk ? 199 org nico congelado,01/10/2016,,Opcional,No,,,
50453243,Ma¡z durazno y crema org nico congelado,01/10/2016,,Opcional,No,,,
50453244,Ma¡z blanco perla org nico congelado,01/10/2016,,Opcional,No,,,
50453245,Ma¡z  pegasus org nico congelado,01/10/2016,,Opcional,No,,,
50453246,Ma¡z  fenomenal org nico congelado,01/10/2016,,Opcional,No,,,
50453247,Ma¡z  dama de platino org nico congelado,01/10/2016,,Opcional,No,,,
50453248,Ma¡z  precioso org nico congelado,01/10/2016,,Opcional,No,,,
50453249,Ma¡z   pristine org nico congelado,01/10/2016,,Opcional,No,,,
50453250,Ma¡z  r pido org nico congelado,01/10/2016,,Opcional,No,,,
50453251,Ma¡z  radiante org nico congelado,01/10/2016,,Opcional,No,,,
50453252,Ma¡z  seneca brave org nico congelado,01/10/2016,,Opcional,No,,,
50453253,Ma¡z  amanecer seneca org nico congelado,01/10/2016,,Opcional,No,,,
50453254,Ma¡z  horizonte seneca org nico congelado,01/10/2016,,Opcional,No,,,
50453255,Ma¡z  brillo de estrella seneca org nico congelado,01/10/2016,,Opcional,No,,,
50453256,Ma¡z  noche blanca seneca org nico congelado,01/10/2016,,Opcional,No,,,
50453257,Ma¡z  showcase org nico congelado,01/10/2016,,Opcional,No,,,
50453258,Ma¡z  reina plateada org nico congelado,01/10/2016,,Opcional,No,,,
50453259,Ma¡z  bella nieve org nico congelado,01/10/2016,,Opcional,No,,,
50453260,Ma¡z nieve de primavera org nico congelado,01/10/2016,,Opcional,No,,,
50453261,Ma¡z  premio de primavera org nico congelado,01/10/2016,,Opcional,No,,,
50453262,Ma¡z  az£car y oro org nico congelado,01/10/2016,,Opcional,No,,,
50453263,Ma¡z rollo de az£car org nico congelado,01/10/2016,,Opcional,No,,,
50453264,Ma¡z nieve de az£car org nico congelado,01/10/2016,,Opcional,No,,,
50453265,Ma¡z baile de sol org nico congelado,01/10/2016,,Opcional,No,,,
50453266,Ma¡z estrella tell org nico congelado,01/10/2016,,Opcional,No,,,
50453267,Ma¡z terminador org nico congelado,01/10/2016,,Opcional,No,,,
50453268,Ma¡z tesoro org nico congelado,01/10/2016,,Opcional,No,,,
50453269,Ma¡z tuxedo org nico congelado,01/10/2016,,Opcional,No,,,
50453300,Berros  org nicos congelados,01/10/2016,,Opcional,No,,,
50453301,Berros de tierra org nicos congelados,01/10/2016,,Opcional,No,,,
50453302,Nasturtium org nico congelado,01/10/2016,,Opcional,No,,,
50453303,Berros de agua org nicos congelados,01/10/2016,,Opcional,No,,,
50453304,Berros de invierno org nicos congelados,01/10/2016,,Opcional,No,,,
50453400,Cocombros org nicos congelados,01/10/2016,,Opcional,No,,,
50453401,Cocombro arena org nico congelado,01/10/2016,,Opcional,No,,,
50453402,Cocombro americano org nico congelado,01/10/2016,,Opcional,No,,,
50453403,Cocombro atena org nico congelado,01/10/2016,,Opcional,No,,,
50453404,Cocombro blanco lungo de parigi org nico congelado,01/10/2016,,Opcional,No,,,
50453405,Cocombro verde burpless buen sabor org nico congelado,01/10/2016,,Opcional,No,,,
50453406,Cocombro chicago pickling org nico congelado,01/10/2016,,Opcional,No,,,
50453407,Cocombro manzana cristal org nico congelado,01/10/2016,,Opcional,No,,,
50453408,Cocombro lim¢n cristal org nico congelado,01/10/2016,,Opcional,No,,,
50453409,Cocombro danimas org nico congelado,01/10/2016,,Opcional,No,,,
50453410,Cocombro gherkin org nico congelado,01/10/2016,,Opcional,No,,,
50453411,Cocombro hokus org nico congelado,01/10/2016,,Opcional,No,,,
50453412,Cocombro japon‚s org nico congelado,01/10/2016,,Opcional,No,,,
50453413,Cocombro karela org nico congelado,01/10/2016,,Opcional,No,,,
50453414,Cocombro korila org nico congelado,01/10/2016,,Opcional,No,,,
50453415,Cocombro verde largo mejorado org nico congelado,01/10/2016,,Opcional,No,,,
50453416,Cocombro mas mercado org nico congelado,01/10/2016,,Opcional,No,,,
50453417,Cocombro enano org nico congelado,01/10/2016,,Opcional,No,,,
50453418,Cocombro pickling nacional org nico congelado,01/10/2016,,Opcional,No,,,
50453419,Cocombro persa org nico congelado,01/10/2016,,Opcional,No,,,
50453420,Cocombro tel‚grafo org nico congelado,01/10/2016,,Opcional,No,,,
50453421,Cocombro tel‚grafo mejorado org nico congelado,01/10/2016,,Opcional,No,,,
50453422,Cocombro vert de massy cornichon org nico congelado,01/10/2016,,Opcional,No,,,
50453423,Cocombro yamato org nico congelado,01/10/2016,,Opcional,No,,,
50453500,Berenjenas org nicas congeladas,01/10/2016,,Opcional,No,,,
50453501,Berenjena bambino org nica congelada,01/10/2016,,Opcional,No,,,
50453502,Berenjena  belleza negra org nica congelada,01/10/2016,,Opcional,No,,,
50453503,Berenjena  negra enorme org nica congelada,01/10/2016,,Opcional,No,,,
50453504,Berenjena  chino org nica congelada,01/10/2016,,Opcional,No,,,
50453505,Berenjena  huevo de pascua org nica congelada,01/10/2016,,Opcional,No,,,
50453506,Berenjena  filipino org nica congelada,01/10/2016,,Opcional,No,,,
50453507,Berenjena   mercado de florida org nica congelada,01/10/2016,,Opcional,No,,,
50453508,Berenjena  india org nica congelada,01/10/2016,,Opcional,No,,,
50453509,Berenjena  italiano org nica congelada,01/10/2016,,Opcional,No,,,
50453510,Berenjena  japon‚s org nica congelada,01/10/2016,,Opcional,No,,,
50453511,Berenjena  morado largo org nica congelada,01/10/2016,,Opcional,No,,,
50453512,Berenjena   rayas larga org nica congelada,01/10/2016,,Opcional,No,,,
50453513,Berenjena  mercado de dinero org nica congelada,01/10/2016,,Opcional,No,,,
50453514,Berenjena  ova org nica congelada,01/10/2016,,Opcional,No,,,
50453515,Berenjena   arveja org nica congelada,01/10/2016,,Opcional,No,,,
50453516,Berenjena  tom bajito org nica congelada,01/10/2016,,Opcional,No,,,
50453517,Berenjena  siciliano org nica congelada,01/10/2016,,Opcional,No,,,
50453518,Berenjena  tailand‚s org nica congelada,01/10/2016,,Opcional,No,,,
50453519,Berenjena  violeta de florencia org nica congelada,01/10/2016,,Opcional,No,,,
50453520,Berenjena  blanco org nica congelada,01/10/2016,,Opcional,No,,,
50453600,Endivias org nicas congeladas,01/10/2016,,Opcional,No,,,
50453601,Endivias witloof de brucelas org nica org nicas congeladas,01/10/2016,,Opcional,No,,,
50453602,Endivias francocastel org nica org nicas congeladas,01/10/2016,,Opcional,No,,,
50453603,Endivias catalogna de galantina org nica org nicas congeladas,01/10/2016,,Opcional,No,,,
50453604,Endivias chioggia org nica org nicas congeladas,01/10/2016,,Opcional,No,,,
50453605,Endivias grumolo verde org nica org nicas congeladas,01/10/2016,,Opcional,No,,,
50453606,Endivias ra¡z larga magdeburg org nica org nicas congeladas,01/10/2016,,Opcional,No,,,
50453607,Endivias palla rosa zorzi precoce org nica org nicas congeladas,01/10/2016,,Opcional,No,,,
50453608,Endivias radice amare org nica org nicas congeladas,01/10/2016,,Opcional,No,,,
50453609,Endivias rosa de traviso org nica org nicas congeladas,01/10/2016,,Opcional,No,,,
50453610,Endivias  rosa de verona org nica org nicas congeladas,01/10/2016,,Opcional,No,,,
50453611,Endivias soncino org nica org nicas congeladas,01/10/2016,,Opcional,No,,,
50453612,Endivias sugarthi org nica org nicas congeladas,01/10/2016,,Opcional,No,,,
50453613,Endivias verona org nica org nicas congeladas,01/10/2016,,Opcional,No,,,
50453614,Endivias witloof zoom org nica org nicas congeladas,01/10/2016,,Opcional,No,,,
50453700,Hinojos org nicos congelados,01/10/2016,,Opcional,No,,,
50453701,Hinojo cantino org nico congelado,01/10/2016,,Opcional,No,,,
50453702,Hinojo fino org nico congelado,01/10/2016,,Opcional,No,,,
50453703,Hinojoherald org nico congelado,01/10/2016,,Opcional,No,,,
50453704,Hinojo perfecci¢n org nico congelado,01/10/2016,,Opcional,No,,,
50453705,Hinojo sirio org nico congelado,01/10/2016,,Opcional,No,,,
50453706,Hinojo florencia dulce org nico congelado,01/10/2016,,Opcional,No,,,
50453707,Hinojo tardo org nico congelado,01/10/2016,,Opcional,No,,,
50453800,Ajos org nicos congelados,01/10/2016,,Opcional,No,,,
50453801,Ajo tarde california org nico congelado,01/10/2016,,Opcional,No,,,
50453802,Ajo tallos chinos org nico congelado,01/10/2016,,Opcional,No,,,
50453803,Ajo cebollin  org nico congelado,01/10/2016,,Opcional,No,,,
50453804,Ajo germidor org nico congelado,01/10/2016,,Opcional,No,,,
50453805,Ajo guardado largo org nico congelado,01/10/2016,,Opcional,No,,,
50453806,Ajo ramson org nico congelado,01/10/2016,,Opcional,No,,,
50453807,Ajo rocambola org nico congelado,01/10/2016,,Opcional,No,,,
50453808,Ajo rosa de lautrec org nico congelado,01/10/2016,,Opcional,No,,,
50453809,Ajo solent blanco org nico congelado,01/10/2016,,Opcional,No,,,
50453810,Ajo morado espa¤ol org nico congelado,01/10/2016,,Opcional,No,,,
50453811,Ajo valentina italiana org nico congelado,01/10/2016,,Opcional,No,,,
50453900,Calabazas org nicas congeladas,01/10/2016,,Opcional,No,,,
50453901,Petula org nica congelada,01/10/2016,,Opcional,No,,,
50453902,Melon amargo org nico congelado,01/10/2016,,Opcional,No,,,
50453903,Botella calabaza org nica congelada,01/10/2016,,Opcional,No,,,
50453904,Calabash gounds org nica congelada,01/10/2016,,Opcional,No,,,
50453905,Mel¢n peludo org nico congelado,01/10/2016,,Opcional,No,,,
50453906,Calabaza amarga org nica congelada,01/10/2016,,Opcional,No,,,
50453907,Loofah suave org nico congelado,01/10/2016,,Opcional,No,,,
50453908,Serpiente de calabaza org nica congelada,01/10/2016,,Opcional,No,,,
50453909,Calabaza larga amarga org nica congelada,01/10/2016,,Opcional,No,,,
50453910,Calabaza tinda org nica congelada,01/10/2016,,Opcional,No,,,
50453911,Calabaza tindoori org nica congelada,01/10/2016,,Opcional,No,,,
50454000,Guisantes org nicas congeladas,01/10/2016,,Opcional,No,,,
50454001,Guisante chino org nica congelada,01/10/2016,,Opcional,No,,,
50454002,Guisante ingl‚s org nica congelada,01/10/2016,,Opcional,No,,,
50454003,Guisante de jard¡n org nica congelada,01/10/2016,,Opcional,No,,,
50454004,Guisante nieve org nica congelada,01/10/2016,,Opcional,No,,,
50454005,Guisante snap dulce org nica congelada,01/10/2016,,Opcional,No,,,
50454100,Hierbas org nicas congeladas,01/10/2016,,Opcional,No,,,
50454101,Albahaca org nica congelada,01/10/2016,,Opcional,No,,,
50454102,Laurel org nico congelado,01/10/2016,,Opcional,No,,,
50454103,Borraja org nica congelada,01/10/2016,,Opcional,No,,,
50454104,Alcaravea org nica congelada,01/10/2016,,Opcional,No,,,
50454105,Perifollo org nico congelado,01/10/2016,,Opcional,No,,,
50454106,Cilantro org nico congelado,01/10/2016,,Opcional,No,,,
50454107,Chipolinos org nico congelado,01/10/2016,,Opcional,No,,,
50454108,Hoja de curry org nica congelada,01/10/2016,,Opcional,No,,,
50454109,Eneldo org nico congelado,01/10/2016,,Opcional,No,,,
50454110,Epazote org nico congelado,01/10/2016,,Opcional,No,,,
50454111,Fenogreco org nico congelado,01/10/2016,,Opcional,No,,,
50454112,Limonaria org nica congelada,01/10/2016,,Opcional,No,,,
50454113,Mejorana org nica congelada,01/10/2016,,Opcional,No,,,
50454114,Menta org nica congelada,01/10/2016,,Opcional,No,,,
50454115,Or‚gano org nico congelado,01/10/2016,,Opcional,No,,,
50454116,P palo org nico congelado,01/10/2016,,Opcional,No,,,
50454117,P palo delgado org nico congelado,01/10/2016,,Opcional,No,,,
50454118,Perilla org nica congelada,01/10/2016,,Opcional,No,,,
50454119,Recao  org nico congelado,01/10/2016,,Opcional,No,,,
50454120,Romero org nico congelado,01/10/2016,,Opcional,No,,,
50454121,Salvia org nica congelada,01/10/2016,,Opcional,No,,,
50454122,Salsif¡ org nica congelada,01/10/2016,,Opcional,No,,,
50454123,Satureja org nica congelada,01/10/2016,,Opcional,No,,,
50454124,Estrag¢n org nico congelado,01/10/2016,,Opcional,No,,,
50454125,Tomillo org nico congelado,01/10/2016,,Opcional,No,,,
50454126,Tumeric org nico congelado,01/10/2016,,Opcional,No,,,
50454127,Verdolaga org nica congelada,01/10/2016,,Opcional,No,,,
50454200,Coles org nicas congeladas,01/10/2016,,Opcional,No,,,
50454201,Col rizada org nica congelada,01/10/2016,,Opcional,No,,,
50454202,Repollo verde org nico congelado,01/10/2016,,Opcional,No,,,
50454300,Colinabos org nicos congelados,01/10/2016,,Opcional,No,,,
50454301,Colinabo estrella azur org nico congelado,01/10/2016,,Opcional,No,,,
50454302,Colinabo verde viena org nico congelado,01/10/2016,,Opcional,No,,,
50454303,Colinabo lanro org nico congelado,01/10/2016,,Opcional,No,,,
50454304,Colinabo viena morada org nico congelado,01/10/2016,,Opcional,No,,,
50454305,Colinabo trero rowel org nico congelado,01/10/2016,,Opcional,No,,,
50454306,Colinabo viena blanca org nico congelado,01/10/2016,,Opcional,No,,,
50454400,Puerros org nicos congelados,01/10/2016,,Opcional,No,,,
50454401,Puerro cobra gigante oto¤o org nico congelado,01/10/2016,,Opcional,No,,,
50454402,Puerro oto¤o mamut 2 org nico congelado,01/10/2016,,Opcional,No,,,
50454403,Puerro blue de solaise org nico congelado,01/10/2016,,Opcional,No,,,
50454404,Puerro cortina org nico congelado,01/10/2016,,Opcional,No,,,
50454405,Puerro prelina org nico congelado,01/10/2016,,Opcional,No,,,
50454406,Puerro salvaje org nico congelado,01/10/2016,,Opcional,No,,,
50454500,Lentejas  org nicas congeladas,01/10/2016,,Opcional,No,,,
50454501,Lenteja beluga org nica congelada,01/10/2016,,Opcional,No,,,
50454502,Lenteja  verde francesa org nica congelada,01/10/2016,,Opcional,No,,,
50454503,Lenteja verde org nica congelada,01/10/2016,,Opcional,No,,,
50454504,Lenteja crimson peque¤a org nica congelada,01/10/2016,,Opcional,No,,,
50454505,Lenteja pardina espa¤ola org nica congelada,01/10/2016,,Opcional,No,,,
50454506,Lenteja roja separada org nica congelada,01/10/2016,,Opcional,No,,,
50454507,Lenteja amarilla separad org nica congelada,01/10/2016,,Opcional,No,,,
50454508,Lenteja tarahumara rosada org nica congelada,01/10/2016,,Opcional,No,,,
50454600,Lechugas org nicas congeladas,01/10/2016,,Opcional,No,,,
50454601,Lechuga  bibb org nica congelada,01/10/2016,,Opcional,No,,,
50454602,Lechuga  boston org nica congelada,01/10/2016,,Opcional,No,,,
50454603,Lechuga frisee org nica congelada,01/10/2016,,Opcional,No,,,
50454604,Lechuga rosa lola org nica congelada,01/10/2016,,Opcional,No,,,
50454605,Lechuga  mixta masculina org nica congelada,01/10/2016,,Opcional,No,,,
50454606,Lechuga mizuna org nica congelada,01/10/2016,,Opcional,No,,,
50454607,Lechuga hoja roja org nica congelada,01/10/2016,,Opcional,No,,,
50454608,Lechuga oja roja roble org nica congelada,01/10/2016,,Opcional,No,,,
50454609,Lechuga romana ruby org nica congelada,01/10/2016,,Opcional,No,,,
50454610,Lechuga romana beb‚ roja org nica congelada,01/10/2016,,Opcional,No,,,
50454611,Lechuga cabeza de mantequilla org nica congelada,01/10/2016,,Opcional,No,,,
50454612,Lechuga china org nica congelada,01/10/2016,,Opcional,No,,,
50454613,Lechuga cabeza tostada org nica congelada,01/10/2016,,Opcional,No,,,
50454614,Lechuga hoja verde org nica congelada,01/10/2016,,Opcional,No,,,
50454615,Lechuga iceberg org nica congelada,01/10/2016,,Opcional,No,,,
50454616,Lechuga cordero org nica congelada,01/10/2016,,Opcional,No,,,
50454617,Lechuga hoja suelta org nica congelada,01/10/2016,,Opcional,No,,,
50454618,Lechuga mache org nica congelada,01/10/2016,,Opcional,No,,,
50454619,Lechuga boston roja org nica congelada,01/10/2016,,Opcional,No,,,
50454620,Lechuga cabeza roja org nica congelada,01/10/2016,,Opcional,No,,,
50454621,Lechuga romana org nica congelada,01/10/2016,,Opcional,No,,,
50454622,Lechuga mostza roja rusa org nica congelada,01/10/2016,,Opcional,No,,,
50454623,Lechuga tatsoi org nica congelada,01/10/2016,,Opcional,No,,,
50454700,¥ames org nicos congelados,01/10/2016,,Opcional,No,,,
50454701,¥ame amarilla org nica congelada,01/10/2016,,Opcional,No,,,
50454702,¥ame blanca org nica congelada,01/10/2016,,Opcional,No,,,
50454703,¥ame coco org nica congelada,01/10/2016,,Opcional,No,,,
50454704,¥ame eddoes org nica congelada,01/10/2016,,Opcional,No,,,
50454705,¥ame isle¤a org nica congelada,01/10/2016,,Opcional,No,,,
50454706,¥ame lila org nica congelada,01/10/2016,,Opcional,No,,,
50454800,Hongos o champi¤ones org nicos congelados,01/10/2016,,Opcional,No,,,
50454801,Champi¤¢n trompeta negra org nico congelado,01/10/2016,,Opcional,No,,,
50454802,Champi¤¢n carmelito org nico congelado,01/10/2016,,Opcional,No,,,
50454803,Champi¤¢n  org nico congelado,01/10/2016,,Opcional,No,,,
50454804,Champi¤¢n chanterelle org nico congelado,01/10/2016,,Opcional,No,,,
50454805,Champi¤¢n cremini org nico congelado,01/10/2016,,Opcional,No,,,
